HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
67126	-95	-120	1990	-51	-1	-1	-180	-415	-327	7.50	99493.00	153.66
67147	-97	-114	1958	-51	1	-3	-180	-415	-327	7.50	99498.00	153.23
67168	-79	-123	1990	-53	-2	-1	-179	-413	-326	7.50	99501.00	152.98
67188	-78	-118	1985	-50	0	-2	-179	-413	-326	7.50	99500.00	153.06
67209	-85	-124	1989	-52	-2	-4	-179	-413	-326	7.50	99497.00	153.32
67230	-88	-109	1991	-53	4	-3	-180	-414	-323	7.50	99496.00	153.40
67251	-92	-120	1991	-50	0	-5	-180	-414	-323	7.50	99498.00	153.23
67271	-80	-110	1978	-51	1	-5	-180	-414	-323	7.50	99499.00	153.15
67292	-101	-119	1997	-51	3	-3	-180	-414	-323	7.50	99500.00	153.06
67313	-86	-104	2000	-51	1	-3	-180	-413	-324	7.50	99491.00	153.83
67334	-101	-117	1983	-48	2	-4	-180	-413	-324	7.50	99499.00	153.15
67354	-88	-119	1991	-51	1	-1	-180	-413	-324	7.50	99498.00	153.23
67376	-96	-117	1997	-51	2	-5	-181	-415	-321	7.50	99499.00	153.15
67396	-87	-108	1981	-49	0	-2	-181	-415	-321	7.60	99507.00	152.47
67417	-84	-131	1970	-50	0	-4	-181	-415	-321	7.50	99498.00	153.23
67437	-85	-128	1985	-49	2	-1	-180	-414	-326	7.50	99505.00	152.64
67459	-92	-123	1985	-52	1	-2	-180	-414	-326	7.50	99507.00	152.47
67479	-87	-113	1976	-51	-1	-4	-180	-414	-326	7.50	99500.00	153.06
67500	-93	-124	1977	-51	-1	-1	-180	-414	-326	7.50	99499.00	153.15
67520	-94	-116	1993	-51	-1	0	-180	-414	-326	7.60	99508.00	152.39
67542	-83	-114	1994	-51	0	-2	-180	-414	-326	7.50	99496.00	153.40
67562	-83	-113	1987	-52	2	-4	-179	-414	-322	7.50	99503.00	152.81
67582	-83	-117	1975	-51	-1	-2	-179	-414	-322	7.50	99496.00	153.40
67604	-81	-119	1993	-49	-1	-2	-179	-414	-322	7.50	99496.00	153.40
67624	-75	-123	1962	-48	1	-6	-181	-412	-332	7.50	99493.00	153.66
67645	-83	-119	1964	-52	-1	-2	-181	-412	-332	7.60	99506.00	152.56
67665	-89	-112	1972	-50	-1	-1	-181	-412	-332	7.60	99508.00	152.39
67687	-84	-122	1987	-52	-2	-7	-181	-412	-332	7.50	99496.00	153.40
67707	-93	-115	1976	-50	-1	-4	-179	-414	-322	7.50	99498.00	153.23
67728	-94	-123	1984	-51	2	0	-179	-414	-322	7.60	99500.00	153.06
67748	-104	-109	1971	-52	0	-3	-179	-414	-322	7.50	99498.00	153.23
67770	-100	-117	1985	-52	2	-3	-181	-414	-325	7.50	99498.00	153.23
67790	-86	-121	1967	-48	2	-5	-181	-414	-325	7.60	99505.00	152.64
67811	-92	-113	1979	-50	-1	-2	-181	-414	-325	7.60	99503.00	152.81
67832	-93	-121	1967	-50	2	-2	-180	-414	-326	7.60	99505.00	152.64
67853	-99	-110	1973	-51	-1	-1	-180	-414	-326	7.60	99505.00	152.64
67873	-91	-122	1989	-52	2	-1	-180	-414	-326	7.60	99508.00	152.39
67894	-99	-113	1969	-51	-1	-3	-179	-414	-326	7.60	99505.00	152.64
67915	-85	-119	1994	-50	-1	-3	-179	-414	-326	7.60	99500.00	153.06
67936	-81	-113	1974	-49	-1	-1	-179	-414	-326	7.60	99502.00	152.90
67956	-93	-132	1974	-51	0	-2	-180	-413	-324	7.60	99507.00	152.47
67977	-93	-117	1983	-50	-1	-3	-180	-413	-324	7.60	99503.00	152.81
67998	-87	-99	1998	-49	-1	-5	-180	-413	-324	7.60	99500.00	153.06
68019	-91	-118	1990	-50	1	0	-180	-413	-324	7.50	99494.00	153.57
68039	-94	-121	1969	-50	-1	-5	-180	-414	-322	7.50	99494.00	153.57
68060	-85	-122	1976	-50	1	-4	-180	-414	-322	7.60	99500.00	153.06
68081	-96	-119	1989	-49	2	-4	-180	-414	-322	7.50	99500.00	153.06
68102	-93	-111	1982	-47	1	-4	-180	-415	-322	7.60	99501.00	152.98
68122	-87	-113	1967	-51	2	-2	-180	-415	-322	7.50	99492.00	153.74
68143	-85	-102	2000	-50	-2	-4	-180	-415	-322	7.60	99503.00	152.81
68164	-92	-122	1980	-47	-1	-4	-179	-414	-326	7.60	99505.00	152.64
68185	-90	-113	1978	-53	3	-1	-179	-414	-326	7.60	99501.00	152.98
68205	-79	-116	1983	-49	3	0	-179	-414	-326	7.60	99503.00	152.81
68227	-85	-115	1983	-51	-1	-2	-180	-413	-326	7.60	99500.00	153.06
68247	-91	-126	1967	-51	1	-4	-180	-413	-326	7.60	99499.00	153.15
68268	-90	-112	1974	-53	0	-3	-180	-413	-326	7.50	99491.00	153.83
68288	-90	-128	1983	-50	-2	-2	-181	-412	-323	7.50	99498.00	153.23
68310	-90	-123	1981	-51	2	-3	-181	-412	-323	7.60	99503.00	152.81
68330	-96	-111	1984	-50	-1	1	-181	-412	-323	7.60	99512.00	152.05
68350	-90	-110	1984	-49	1	-3	-180	-414	-323	7.50	99491.00	153.83
68371	-90	-105	1995	-50	3	-1	-180	-414	-319	7.60	99505.00	152.64
68392	-91	-120	1986	-50	-1	-3	-180	-414	-319	7.50	99502.00	152.90
68413	-88	-129	1993	-50	-2	-3	-180	-414	-319	7.60	99500.00	153.06
68433	-83	-120	1988	-53	0	-1	-180	-414	-326	7.60	99500.00	153.06
68454	-88	-118	1987	-50	0	-3	-180	-414	-326	7.60	99505.00	152.64
68475	-96	-113	1977	-53	0	-4	-180	-414	-326	7.60	99498.00	153.23
68496	-98	-125	1980	-48	0	-3	-180	-413	-323	7.60	99503.00	152.81
68516	-73	-125	1984	-48	0	-3	-180	-413	-323	7.60	99503.00	152.81
68537	-76	-113	1995	-53	1	-4	-180	-413	-323	7.60	99500.00	153.06
68558	-86	-110	1990	-50	-1	-3	-179	-414	-325	7.50	99498.00	153.23
68579	-87	-124	2007	-50	0	-3	-179	-414	-325	7.60	99502.00	152.90
68599	-91	-115	1984	-51	1	-3	-179	-414	-325	7.60	99498.00	153.23
68621	-84	-115	1971	-51	1	-2	-180	-413	-323	7.60	99503.00	152.81
68641	-77	-102	1983	-54	0	-3	-180	-413	-323	7.60	99506.00	152.56
68662	-92	-119	1994	-51	0	-2	-180	-413	-323	7.60	99500.00	153.06
68682	-87	-115	1968	-52	-1	-5	-181	-413	-322	7.60	99503.00	152.81
68704	-88	-116	1977	-52	2	-4	-181	-413	-322	7.60	99503.00	152.81
68724	-96	-120	1984	-50	-1	-2	-181	-413	-322	7.60	99507.00	152.47
68745	-100	-109	1975	-50	-2	-3	-181	-413	-322	7.60	99514.00	151.88
68765	-106	-120	1990	-50	1	-2	-181	-413	-335	7.60	99503.00	152.81
68787	-98	-111	1989	-52	0	-4	-181	-413	-335	7.60	99498.00	153.23
68807	-89	-119	1974	-51	-3	0	-181	-413	-335	7.60	99508.00	152.39
68828	-97	-119	1973	-48	2	0	-180	-414	-325	7.50	99500.00	153.06
68848	-92	-116	1966	-49	-1	-3	-180	-414	-325	7.60	99501.00	152.98
68870	-88	-116	1983	-49	-2	-2	-180	-414	-325	7.60	99505.00	152.64
68890	-102	-115	1993	-51	0	-3	-180	-414	-326	7.60	99496.00	153.40
68911	-105	-117	1983	-52	1	-4	-180	-414	-326	7.60	99505.00	152.64
68932	-102	-135	1990	-49	1	-2	-180	-414	-326	7.60	99503.00	152.81
68953	-85	-114	1969	-50	-2	-3	-179	-413	-327	7.60	99500.00	153.06
68973	-91	-105	1998	-50	-1	-2	-179	-413	-327	7.60	99508.00	152.39
68995	-96	-108	1990	-52	-1	-1	-179	-413	-327	7.60	99503.00	152.81
69015	-89	-111	1998	-51	0	-3	-179	-413	-322	7.60	99504.00	152.73
69036	-89	-113	1976	-51	0	0	-179	-413	-322	7.60	99502.00	152.90
69056	-99	-124	1990	-49	1	-4	-179	-413	-322	7.60	99513.00	151.97
69078	-88	-112	1979	-54	-2	0	-179	-413	-322	7.60	99508.00	152.39
69098	-102	-114	1985	-53	-1	-5	-180	-414	-322	7.60	99510.00	152.22
69118	-90	-108	1986	-51	1	-3	-180	-414	-322	7.60	99499.00	153.15
69139	-100	-116	1982	-47	1	-1	-180	-414	-322	7.60	99498.00	153.23
69160	-91	-112	1973	-51	2	-2	-180	-414	-321	7.60	99503.00	152.81
69181	-94	-121	1985	-51	-2	-3	-180	-414	-321	7.60	99501.00	152.98
69201	-88	-117	1993	-48	-4	-7	-180	-414	-321	7.60	99501.00	152.98
69223	-95	-116	1969	-51	0	-2	-180	-413	-327	7.60	99500.00	153.06
69243	-91	-105	1983	-49	0	0	-180	-413	-327	7.60	99494.00	153.57
69264	-87	-114	1965	-50	1	0	-180	-413	-327	7.60	99503.00	152.81
69284	-96	-123	1978	-51	-1	-4	-179	-414	-326	7.60	99507.00	152.47
69306	-87	-120	1965	-48	1	-5	-179	-414	-326	7.60	99501.00	152.98
69326	-89	-104	1971	-51	0	-2	-179	-414	-326	7.60	99504.00	152.73
69347	-85	-108	1986	-49	-1	-2	-180	-414	-325	7.60	99506.00	152.56
69367	-91	-104	1972	-53	-1	-2	-180	-414	-325	7.60	99497.00	153.32
69389	-95	-113	1984	-51	4	-3	-180	-414	-325	7.60	99509.00	152.31
69409	-101	-116	1973	-51	1	-4	-179	-415	-323	7.60	99499.00	153.15
69430	-94	-109	1990	-50	1	-4	-179	-415	-323	7.60	99508.00	152.39
69451	-73	-105	1970	-49	0	-1	-179	-415	-323	7.60	99496.00	153.40
69472	-101	-118	1994	-52	2	-4	-179	-415	-323	7.60	99500.00	153.06
69492	-92	-124	1975	-50	0	-3	-181	-414	-323	7.60	99503.00	152.81
69513	-92	-121	1966	-50	0	-1	-181	-414	-323	7.60	99498.00	153.23
69534	-94	-121	1976	-50	-1	-3	-181	-414	-323	7.60	99512.00	152.05
69555	-83	-120	1991	-51	1	-2	-182	-413	-337	7.60	99496.00	153.40
69575	-107	-114	1988	-49	1	-2	-182	-413	-337	7.60	99490.00	153.91
69597	-86	-120	1979	-50	0	-3	-182	-413	-337	7.60	99496.00	153.40
69617	-85	-116	1989	-49	0	-3	-179	-414	-325	7.60	99506.00	152.56
69638	-96	-112	1982	-48	2	-4	-179	-414	-325	7.60	99500.00	153.06
69658	-96	-110	1991	-49	0	-4	-179	-414	-325	7.60	99507.00	152.47
69680	-85	-116	1978	-50	1	-2	-179	-415	-325	7.60	99503.00	152.81
69700	-83	-112	1997	-51	1	-3	-179	-415	-325	7.60	99503.00	152.81
69721	-91	-110	1980	-52	-3	-2	-179	-415	-325	7.60	99509.00	152.31
69741	-93	-105	1974	-50	0	-1	-179	-414	-320	7.60	99500.00	153.06
69763	-83	-118	1976	-50	1	-2	-179	-414	-320	7.60	99503.00	152.81
69783	-85	-103	1989	-50	1	-2	-179	-414	-320	7.60	99499.00	153.15
69804	-79	-115	1982	-50	1	-2	-179	-414	-320	7.60	99507.00	152.47
69824	-84	-117	1980	-48	4	-3	-181	-413	-323	7.60	99502.00	152.90
69846	-88	-111	1978	-52	-1	-4	-181	-413	-323	7.60	99500.00	153.06
69866	-99	-115	2000	-51	1	-3	-181	-413	-323	7.60	99502.00	152.90
69886	-95	-123	1984	-49	0	-5	-179	-414	-321	7.60	99507.00	152.47
69907	-91	-120	1971	-52	0	-3	-179	-414	-321	7.60	99502.00	152.90
69928	-93	-114	1978	-50	-1	-3	-179	-414	-321	7.60	99505.00	152.64
69949	-90	-113	1997	-51	1	-4	-180	-414	-326	7.60	99500.00	153.06
69969	-83	-131	1986	-50	0	-2	-180	-414	-326	7.60	99506.00	152.56
69990	-93	-115	1991	-48	0	-1	-180	-414	-326	7.60	99506.00	152.56
70011	-91	-119	1995	-50	0	-1	-180	-414	-325	7.60	99502.00	152.90
70032	-89	-110	1979	-48	1	-4	-180	-414	-325	7.60	99495.00	153.49
70052	-81	-117	1985	-52	1	-2	-180	-414	-325	7.60	99503.00	152.81
70074	-85	-125	1987	-48	3	-2	-180	-413	-322	7.60	99507.00	152.47
70094	-105	-116	1981	-51	3	-2	-180	-413	-322	7.60	99493.00	153.66
70115	-87	-103	1974	-50	0	-2	-180	-413	-322	7.60	99506.00	152.56
70135	-76	-107	1959	-50	-1	-2	-179	-414	-321	7.60	99505.00	152.64
70157	-92	-113	1950	-49	0	-3	-179	-414	-321	7.60	99500.00	153.06
70177	-90	-111	2006	-52	0	-2	-179	-414	-321	7.60	99493.00	153.66
70198	-85	-120	1980	-49	-1	-3	-179	-414	-321	7.60	99492.00	153.74
70218	-85	-116	1976	-50	1	-3	-179	-415	-323	7.60	99500.00	153.06
70240	-79	-114	1967	-50	-1	-3	-179	-415	-323	7.60	99492.00	153.74
70260	-93	-115	1981	-52	-2	-4	-179	-415	-323	7.60	99498.00	153.23
70281	-82	-116	1993	-49	1	-3	-179	-414	-325	7.60	99501.00	152.98
70301	-100	-111	1992	-52	1	-1	-179	-414	-325	7.60	99511.00	152.14
70323	-83	-111	1975	-49	-1	-4	-179	-414	-325	7.60	99503.00	152.81
70343	-99	-113	1987	-50	1	-4	-179	-414	-326	7.60	99505.00	152.64
70364	-96	-117	1978	-48	1	0	-179	-414	-326	7.60	99506.00	152.56
70385	-98	-118	1992	-51	2	-6	-179	-414	-326	7.60	99502.00	152.90
70406	-92	-118	1981	-49	1	-2	-179	-414	-325	7.60	99498.00	153.23
70426	-81	-117	1980	-51	2	-1	-179	-414	-325	7.60	99504.00	152.73
70447	-91	-123	1968	-51	1	-4	-179	-414	-325	7.60	99504.00	152.73
70468	-87	-113	1973	-50	1	-5	-181	-414	-322	7.60	99503.00	152.81
70489	-98	-115	1981	-51	2	-3	-181	-414	-322	7.60	99512.00	152.05
70509	-98	-120	1971	-49	1	-2	-181	-414	-322	7.60	99510.00	152.22
70530	-90	-123	2000	-48	0	-3	-181	-414	-322	7.60	99500.00	153.06
70551	-95	-119	1979	-50	-3	-4	-180	-414	-319	7.60	99503.00	152.81
70572	-98	-117	1985	-49	1	0	-180	-414	-319	7.60	99498.00	153.23
70592	-99	-116	1976	-50	0	-3	-180	-414	-319	7.60	99505.00	152.64
70612	-97	-127	1991	-51	-3	-1	-180	-414	-323	7.60	99506.00	152.56
70634	-93	-122	2001	-50	-2	-1	-180	-414	-323	7.60	99507.00	152.47
70654	-89	-113	1975	-50	2	-3	-180	-414	-323	7.60	99503.00	152.81
70675	-74	-111	1974	-49	0	-3	-179	-413	-335	7.60	99508.00	152.39
70696	-97	-111	1975	-50	3	-1	-179	-413	-335	7.60	99507.00	152.47
70717	-92	-112	1972	-51	2	-2	-179	-413	-335	7.60	99498.00	153.23
70737	-80	-121	1974	-50	3	-2	-179	-413	-328	7.60	99498.00	153.23
70758	-77	-112	1977	-52	-1	-4	-179	-413	-328	7.60	99506.00	152.56
70779	-87	-123	1978	-48	-1	-1	-179	-413	-328	7.60	99507.00	152.47
70800	-92	-118	2003	-50	1	-4	-180	-414	-321	7.60	99503.00	152.81
70820	-91	-116	1976	-50	1	-6	-180	-414	-321	7.60	99510.00	152.22
70841	-91	-117	1983	-50	-1	-4	-180	-414	-321	7.60	99502.00	152.90
70862	-98	-121	1989	-50	1	1	-180	-414	-321	7.60	99505.00	152.64
70883	-92	-125	1972	-52	-1	-3	-181	-414	-320	7.60	99497.00	153.32
70903	-88	-125	1990	-53	0	-2	-181	-414	-320	7.60	99505.00	152.64
70925	-94	-128	1970	-51	1	-1	-181	-414	-320	7.60	99503.00	152.81
70945	-91	-100	2003	-50	0	-4	-180	-415	-323	7.60	99496.00	153.40
70966	-89	-115	1976	-51	1	-3	-180	-415	-323	7.60	99502.00	152.90
70986	-86	-125	1975	-52	1	-1	-180	-415	-323	7.60	99504.00	152.73
71008	-88	-109	1990	-49	0	-4	-180	-413	-329	7.60	99503.00	152.81
71028	-88	-116	1984	-52	-2	-2	-180	-413	-329	7.60	99498.00	153.23
71049	-90	-119	1978	-50	4	-1	-180	-413	-329	7.60	99500.00	153.06
71069	-77	-108	1982	-53	1	-2	-179	-414	-326	7.60	99496.00	153.40
71091	-90	-128	1974	-53	2	-4	-179	-414	-326	7.60	99509.00	152.31
71111	-80	-121	1992	-49	-1	-14	-179	-414	-326	7.60	99498.00	153.23
71132	-98	-117	1979	-49	1	0	-180	-412	-322	7.60	99505.00	152.64
71152	-87	-107	2004	-51	1	-8	-180	-412	-322	7.60	99507.00	152.47
71174	-80	-111	1983	-51	2	-1	-180	-412	-322	7.60	99500.00	153.06
71194	-87	-110	1980	-51	3	-17	-179	-414	-323	7.60	99505.00	152.64
71215	-195	-177	2034	-53	3	12	-179	-414	-323	7.60	99500.00	153.06
71236	-85	-92	1889	-52	13	-22	-179	-414	-323	7.60	99488.00	154.08
71257	-40	-126	1992	-43	3	16	-179	-414	-323	7.60	99503.00	152.81
71277	-86	-155	1973	-40	-14	-17	-179	-415	-323	7.60	99497.00	153.32
71299	-55	-131	1918	-39	4	-21	-179	-415	-323	7.60	99495.00	153.49
71319	-38	-158	2049	-47	7	8	-179	-415	-323	7.60	99507.00	152.47
71340	-69	-169	2042	-34	3	-59	-180	-415	-334	7.60	99501.00	152.98
71361	-75	-209	2051	-16	4	-172	-180	-415	-334	7.60	99506.00	152.56
71382	-7	-82	3950	-15	5	-539	-180	-415	-334	7.60	99502.00	152.90
71402	491	-154	6871	-96	-15	-445	-177	-418	-326	7.60	99509.00	152.31
71424	921	-456	8131	14	-181	-389	-177	-418	-326	7.60	99509.00	152.31
71444	372	-25	9776	38	281	-143	-177	-418	-326	7.60	99502.00	152.90
71465	-291	1508	11728	-187	740	384	-172	-421	-328	7.60	99500.00	153.06
71486	761	-807	13577	149	373	620	-172	-421	-328	7.60	99496.00	153.40
71507	258	-330	12792	-98	756	330	-172	-421	-328	7.60	99492.00	153.74
71528	-1768	-1113	6387	99	-57	-1783	-158	-415	-330	7.60	99496.00	153.40
71549	1173	-772	4914	2277	-2918	-4335	-158	-415	-330	7.60	99495.00	153.49
71571	1302	-2308	5146	-457	353	326	-158	-415	-330	7.60	99495.00	153.49
71591	3142	10747	4054	353	1127	-1888	-157	-443	-322	7.60	99490.00	153.91
71613	386	-173	2622	-846	1756	-675	-157	-443	-322	7.60	99476.00	155.09
71634	-317	25	4436	-264	596	1235	-157	-443	-322	7.60	99489.00	153.99
71655	-33	146	4318	-191	821	1163	-157	-443	-322	7.60	99480.00	154.76
71676	-29	76	4247	-183	841	1110	-124	-443	-334	7.60	99482.00	154.59
71697	-11	90	4239	-157	805	1052	-124	-443	-334	7.60	99484.00	154.42
71718	29	80	4240	-151	772	1002	-124	-443	-334	7.60	99478.00	154.92
71739	42	51	4243	-136	744	957	-106	-430	-339	7.60	99477.00	155.01
71759	13	85	4251	-118	704	895	-106	-430	-339	7.60	99484.00	154.42
71781	-13	50	4102	-104	659	838	-106	-430	-339	7.60	99470.00	155.60
71801	18	67	3901	-115	618	736	-89	-422	-345	7.60	99470.00	155.60
71823	9	63	3858	-107	562	683	-89	-422	-345	7.60	99468.00	155.77
71843	-6	53	3840	-99	510	596	-89	-422	-345	7.60	99467.00	155.85
71864	27	53	4025	-105	446	535	-75	-417	-352	7.60	99460.00	156.45
71885	55	51	3882	-116	368	447	-75	-417	-352	7.60	99462.00	156.28
71906	2	89	3779	-155	310	371	-75	-417	-352	7.60	99467.00	155.85
71926	20	84	3957	-197	232	281	-65	-414	-352	7.60	99460.00	156.45
71948	41	62	3988	-225	148	201	-65	-414	-352	7.60	99453.00	157.04
71968	-11	79	3903	-249	72	145	-65	-414	-352	7.60	99448.00	157.46
71990	6	82	3947	-281	-16	143	-64	-405	-350	7.60	99450.00	157.29
72010	19	78	3941	-306	-112	152	-64	-405	-350	7.60	99446.00	157.63
72031	19	81	4028	-316	-193	111	-64	-405	-350	7.60	99444.00	157.80
72052	4	92	3988	-299	-265	129	-64	-405	-350	7.60	99451.00	157.21
72073	-10	84	4011	-307	-319	123	-71	-398	-354	7.60	99442.00	157.97
72093	-1	58	3988	-315	-391	125	-71	-398	-354	7.60	99443.00	157.88
72115	-42	87	3856	-288	-430	109	-71	-398	-354	7.60	99432.00	158.81
72135	-42	102	3975	-305	-458	114	-84	-384	-350	7.60	99429.00	159.06
72157	-47	97	3702	-317	-485	82	-84	-384	-350	7.60	99428.00	159.15
72177	-89	96	3645	-278	-496	97	-84	-384	-350	7.60	99418.00	159.99
72198	-100	105	3576	-230	-506	104	-103	-376	-351	7.60	99416.00	160.16
72219	-79	107	3470	-161	-484	114	-103	-376	-351	7.60	99420.00	159.83
72240	-92	78	3556	-141	-439	150	-103	-376	-351	7.60	99421.00	159.74
72261	-144	86	3456	-125	-403	177	-121	-371	-349	7.60	99412.00	160.50
72282	-191	65	3439	-122	-386	195	-121	-371	-349	7.60	99403.00	161.26
72303	-166	75	3623	-115	-326	197	-121	-371	-349	7.60	99401.00	161.43
72324	-216	97	3507	-128	-220	231	-135	-367	-347	7.60	99405.00	161.09
72345	-210	101	3449	-147	-94	217	-135	-367	-347	7.60	99401.00	161.43
72366	-183	67	3750	-171	73	244	-135	-367	-347	7.60	99391.00	162.28
72387	-218	113	3681	-201	217	260	-138	-361	-344	7.60	99386.00	162.70
72408	-141	107	3617	-248	370	283	-138	-361	-344	7.60	99386.00	162.70
72429	-197	85	3761	-265	522	278	-138	-361	-344	7.60	99392.00	162.19
72450	-133	57	3699	-247	591	222	-125	-351	-346	7.60	99376.00	163.55
72471	-88	70	3671	-231	653	193	-125	-351	-346	7.60	99378.00	163.38
72492	-112	118	3758	-238	715	172	-125	-351	-346	7.60	99369.00	164.14
72513	-106	71	3805	-240	719	144	-125	-351	-346	7.60	99364.00	164.56
72534	-98	106	3817	-241	708	153	-101	-345	-353	7.60	99378.00	163.38
72554	-44	75	3690	-218	675	190	-101	-345	-353	7.60	99368.00	164.23
72576	-40	61	3484	-190	613	195	-101	-345	-353	7.60	99366.00	164.39
72596	-17	70	3434	-190	524	181	-76	-336	-357	7.60	99363.00	164.65
72617	2	95	3410	-193	412	177	-76	-336	-357	7.60	99356.00	165.24
72638	16	71	3470	-227	300	128	-76	-336	-357	7.60	99350.00	165.75
72658	-56	72	3629	-215	160	77	-62	-329	-362	7.60	99350.00	165.75
72680	34	89	3578	-196	55	80	-62	-329	-362	7.70	99355.00	165.32
72700	3	50	3645	-125	1	64	-62	-329	-362	7.60	99338.00	166.76
72721	3	11	3672	-14	-41	66	-60	-326	-362	7.60	99327.00	167.69
72741	19	4	3655	60	-65	45	-60	-326	-362	7.60	99329.00	167.52
72763	-11	45	3633	47	-87	50	-60	-326	-362	7.60	99325.00	167.86
72783	-12	55	3755	-5	-135	99	-63	-328	-358	7.60	99325.00	167.86
72804	-64	31	3652	-42	-141	52	-63	-328	-358	7.60	99318.00	168.45
72824	-47	16	3586	-14	-123	59	-63	-328	-358	7.60	99316.00	168.62
72846	-59	30	3636	-57	-31	68	-63	-328	-358	7.60	99311.00	169.05
72866	-114	37	3569	-97	41	32	-68	-328	-359	7.60	99305.00	169.55
72887	-86	-6	3499	-164	101	52	-68	-328	-359	7.60	99289.00	170.91
72907	-114	37	3523	-242	172	112	-68	-328	-359	7.60	99299.00	170.06
72929	-142	34	3630	-307	219	146	-65	-325	-358	7.60	99288.00	170.99
72949	-142	75	3559	-368	291	198	-65	-325	-358	7.60	99278.00	171.84
72971	-112	123	3634	-416	359	169	-65	-325	-358	7.60	99280.00	171.67
72991	-141	94	3532	-394	400	154	-55	-313	-362	7.60	99271.00	172.43
73013	-108	92	3432	-356	415	152	-55	-313	-362	7.60	99273.00	172.26
73033	-70	110	3557	-338	439	153	-55	-313	-362	7.60	99268.00	172.69
73055	-82	92	3389	-304	451	139	-40	-301	-366	7.60	99252.00	174.04
73075	-60	80	3330	-236	453	118	-40	-301	-366	7.60	99258.00	173.53
73096	-40	175	3434	-228	506	77	-40	-301	-366	7.60	99253.00	173.95
73117	-34	153	3610	-237	536	19	-23	-293	-367	7.60	99247.00	174.46
73138	3	125	3490	-189	580	64	-23	-293	-367	7.60	99241.00	174.97
73158	-6	153	3476	-168	554	163	-23	-293	-367	7.60	99241.00	174.97
73180	28	170	3402	-111	433	124	-4	-288	-360	7.60	99238.00	175.23
73200	41	131	3528	-49	350	52	-4	-288	-360	7.60	99231.00	175.82
73221	21	136	3534	-13	254	118	-4	-288	-360	7.60	99227.00	176.16
73242	-7	141	3593	16	145	81	-4	-288	-360	7.60	99220.00	176.75
73263	12	132	3693	102	77	49	7	-288	-363	7.60	99213.00	177.34
73283	21	104	3443	151	79	14	7	-288	-363	7.60	99213.00	177.34
73305	-18	55	3290	163	6	-11	7	-288	-363	7.60	99200.00	178.44
73325	-31	15	3550	192	-17	-53	10	-295	-364	7.60	99201.00	178.36
73346	5	19	3601	210	-24	-21	10	-295	-364	7.70	99206.00	177.94
73366	-46	10	3699	161	7	-20	10	-295	-364	7.60	99194.00	178.95
73387	-29	-44	3510	75	31	-63	9	-301	-380	7.60	99185.00	179.71
73408	12	-100	2719	2	-5	-70	9	-301	-380	7.60	99178.00	180.31
73428	38	-103	1105	-108	-131	-74	9	-301	-380	7.60	99178.00	180.31
73449	-39	-157	-71	-303	23	-51	10	-302	-366	7.60	99170.00	180.99
73469	-17	-36	-375	-483	58	-16	10	-302	-366	7.60	99162.00	181.66
73491	-63	-43	-420	-552	137	22	10	-302	-366	7.60	99158.00	182.00
73511	-47	-25	-238	-609	190	38	14	-288	-364	7.60	99160.00	181.83
73532	-56	1	-333	-635	243	72	14	-288	-364	7.60	99157.00	182.09
73553	-33	60	-366	-618	301	93	14	-288	-364	7.60	99150.00	182.68
73574	-36	103	-350	-559	329	182	22	-266	-362	7.60	99139.00	183.61
73594	-10	118	-348	-426	356	172	22	-266	-362	7.60	99140.00	183.53
73616	-2	114	-335	-284	375	195	22	-266	-362	7.60	99133.00	184.12
73636	14	159	-349	-149	368	289	22	-266	-362	7.60	99129.00	184.46
73657	30	135	-325	-54	319	466	36	-256	-358	7.60	99131.00	184.29
73678	47	84	-271	99	295	455	36	-256	-358	7.60	99122.00	185.05
73699	-8	103	-293	197	249	406	36	-256	-358	7.60	99122.00	185.05
73719	-68	90	-273	255	243	377	47	-263	-360	7.60	99112.00	185.90
73741	-48	0	-299	345	289	359	47	-263	-360	7.60	99110.00	186.07
73761	-31	-15	-310	320	329	344	47	-263	-360	7.70	99114.00	185.73
73782	-49	25	-296	184	335	318	61	-279	-360	7.60	99108.00	186.24
73802	-19	-23	-288	73	355	298	61	-279	-360	7.60	99099.00	187.00
73824	-19	18	-252	14	361	297	61	-279	-360	7.70	99105.00	186.49
73844	-45	33	-285	-20	386	255	73	-286	-360	7.60	99091.00	187.68
73865	-8	18	-267	-58	403	217	73	-286	-360	7.60	99087.00	188.02
73886	11	35	-279	-38	424	189	73	-286	-360	7.60	99077.00	188.87
73907	-15	31	-250	-47	404	171	86	-287	-355	7.70	99087.00	188.02
73927	7	14	-275	-51	414	154	86	-287	-355	7.60	99075.00	189.04
73948	-10	35	-238	-63	442	107	86	-287	-355	7.70	99089.00	187.85
73969	24	38	-262	-83	409	85	86	-287	-355	7.70	99076.00	188.95
73990	45	-21	-213	-112	366	93	102	-289	-351	7.70	99074.00	189.12
74010	38	52	-233	-87	358	112	102	-289	-351	7.70	99073.00	189.21
74032	44	34	-246	-108	317	140	102	-289	-351	7.60	99062.00	190.14
74052	30	19	-250	-117	274	200	116	-289	-350	7.70	99064.00	189.97
74073	3	39	-249	-118	265	188	116	-289	-350	7.60	99054.00	190.82
74094	7	35	-166	-116	231	177	116	-289	-350	7.70	99065.00	189.88
74115	3	61	-86	-116	233	152	126	-288	-351	7.70	99058.00	190.48
