HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
73100	124	220	1965	-59	27	64	123	-160	-280	12.30	99547.00	149.10
73120	148	200	1901	-58	13	49	123	-160	-280	12.30	99536.00	150.02
73142	169	172	1936	-62	12	185	124	-162	-279	12.30	99539.00	149.77
73162	225	186	1953	-37	38	-17	124	-162	-279	12.30	99540.00	149.68
73184	146	211	1979	-42	41	57	124	-162	-279	12.30	99533.00	150.28
73204	100	244	1947	-47	26	33	123	-159	-280	12.30	99531.00	150.45
73226	96	218	1944	-49	-3	-16	123	-159	-280	12.30	99543.00	149.43
73246	126	183	1948	-42	-16	-19	123	-159	-280	12.30	99541.00	149.60
73267	215	209	1948	-41	-13	-25	123	-159	-280	12.30	99531.00	150.45
73288	206	259	1959	-45	-6	-16	124	-161	-285	12.30	99543.00	149.43
73309	145	257	1966	-63	-1	-1	124	-161	-285	12.30	99542.00	149.52
73330	115	190	1959	-60	-16	-11	124	-161	-285	12.30	99535.00	150.11
73351	123	177	1959	-54	-30	-42	123	-161	-274	12.30	99536.00	150.02
73372	185	204	1946	-48	-35	-45	123	-161	-274	12.20	99534.00	150.19
73393	250	220	1964	-51	-26	-39	123	-161	-274	12.30	99542.00	149.52
73413	237	223	1974	-58	-6	-5	123	-161	-278	12.20	99532.00	150.36
73435	175	192	1978	-57	7	14	123	-161	-278	12.30	99531.00	150.45
73455	157	185	1966	-43	7	0	123	-161	-278	12.30	99543.00	149.43
73476	155	196	1972	-40	-4	-22	123	-162	-282	12.30	99545.00	149.26
73497	206	237	1955	-42	-2	-20	123	-162	-282	12.30	99545.00	149.26
73518	249	234	1967	-53	11	-5	123	-162	-282	12.30	99535.00	150.11
73539	237	206	1958	-54	27	32	123	-160	-280	12.30	99536.00	150.02
73560	166	199	1981	-56	35	44	123	-160	-280	12.30	99536.00	150.02
73580	123	222	1949	-57	25	38	123	-160	-280	12.30	99541.00	149.60
73602	128	226	1957	-58	8	25	124	-161	-273	12.30	99536.00	150.02
73622	175	204	1988	-62	4	4	124	-161	-273	12.30	99538.00	149.85
73644	182	210	1965	-59	10	3	124	-161	-273	12.20	99531.00	150.45
73664	186	201	1963	-54	14	5	124	-161	-273	12.30	99541.00	149.60
73684	138	200	1967	-52	9	-2	125	-159	-275	12.30	99533.00	150.28
73706	102	216	1960	-50	-8	-20	125	-159	-275	12.30	99537.00	149.94
73726	127	201	1948	-44	-23	-32	125	-159	-275	12.30	99531.00	150.45
73747	195	205	1966	-40	-25	-32	123	-162	-277	12.30	99531.00	150.45
73768	221	220	1975	-43	-12	-17	123	-162	-277	12.30	99544.00	149.35
73789	227	258	1965	-53	0	20	123	-162	-277	12.30	99526.00	150.87
73810	145	209	1963	-55	3	-23	124	-161	-280	12.30	99543.00	149.43
73831	108	177	1959	-50	-14	-18	124	-161	-280	12.30	99541.00	149.60
73851	189	221	1959	-44	-20	-53	124	-161	-280	12.30	99531.00	150.45
73873	250	247	1965	-50	-8	-31	125	-164	-275	12.30	99531.00	150.45
73893	273	242	1992	-60	16	10	125	-164	-275	12.30	99545.00	149.26
73915	195	211	1975	-66	29	31	125	-164	-275	12.30	99536.00	150.02
73935	113	178	1959	-55	26	9	126	-161	-278	12.30	99541.00	149.60
73957	92	189	1958	-46	7	-8	126	-161	-278	12.30	99530.00	150.53
73977	187	230	1946	-51	-5	2	126	-161	-278	12.30	99526.00	150.87
73998	232	215	1960	-56	6	-26	124	-161	-274	12.30	99540.00	149.68
74018	207	163	1957	-50	22	26	124	-161	-274	12.30	99531.00	150.45
74040	158	191	1953	-45	23	32	124	-161	-274	12.30	99537.00	149.94
74060	95	236	1965	-48	6	6	124	-161	-274	12.30	99532.00	150.36
74082	91	232	1967	-55	-15	-10	124	-163	-276	12.30	99532.00	150.36
74102	187	198	1959	-55	-20	-22	124	-163	-276	12.30	99537.00	149.94
74123	229	197	1962	-47	-14	-27	124	-163	-276	12.30	99542.00	149.52
74144	188	245	1958	-49	0	-1	124	-163	-274	12.30	99536.00	150.02
74165	149	239	1965	-62	0	8	124	-163	-274	12.30	99531.00	150.45
74186	160	182	1967	-69	-15	86	124	-163	-274	12.30	99538.00	149.85
74207	103	163	1923	-38	-10	-133	124	-162	-278	12.30	99545.00	149.26
74227	216	203	1957	-37	-17	-36	124	-162	-278	12.30	99540.00	149.68
74249	288	271	1976	-47	-2	-53	124	-162	-278	12.30	99543.00	149.43
74269	182	210	1967	-64	12	-12	123	-161	-282	12.30	99538.00	149.85
74291	170	172	1958	-56	15	56	123	-161	-282	12.30	99536.00	150.02
74311	185	180	1988	-43	9	8	123	-161	-282	12.30	99533.00	150.28
74332	117	231	1953	-42	4	-5	125	-164	-279	12.30	99542.00	149.52
74353	202	271	1964	-56	2	41	125	-164	-279	12.30	99544.00	149.35
74374	267	243	1980	-66	14	21	125	-164	-279	12.30	99533.00	150.28
74395	172	163	1987	-61	26	19	124	-163	-275	12.30	99541.00	149.60
74416	139	189	1981	-53	25	58	124	-163	-275	12.30	99531.00	150.45
74436	137	237	1973	-53	8	-17	124	-163	-275	12.30	99530.00	150.53
74458	118	225	1973	-57	-1	-45	124	-163	-275	12.30	99538.00	149.85
74478	181	182	1981	-61	0	-1	126	-163	-274	12.30	99542.00	149.52
74500	246	163	1947	-46	12	-11	126	-163	-274	12.30	99533.00	150.28
74520	161	216	1963	-44	14	-11	126	-163	-274	12.30	99532.00	150.36
74541	126	229	1975	-46	2	18	125	-162	-276	12.30	99546.00	149.18
74562	134	215	1970	-52	-11	-20	125	-162	-276	12.30	99554.00	148.50
74583	155	179	1972	-45	-21	-34	125	-162	-276	12.30	99546.00	149.18
74604	202	206	1957	-39	-16	-21	124	-162	-280	12.30	99539.00	149.77
74625	232	265	1958	-49	0	-12	124	-162	-280	12.30	99526.00	150.87
74645	189	246	1958	-60	5	-16	124	-162	-280	12.30	99531.00	150.45
74667	138	204	1965	-63	0	-6	124	-163	-280	12.30	99538.00	149.85
74687	161	169	1966	-53	-7	-18	124	-163	-280	12.30	99538.00	149.85
74708	210	222	2010	-48	-7	-38	124	-163	-280	12.30	99542.00	149.52
74729	227	252	1968	-53	-3	3	123	-162	-277	12.30	99536.00	150.02
74749	233	229	1940	-60	14	16	123	-162	-277	12.30	99530.00	150.53
74771	169	177	1962	-58	24	14	123	-162	-277	12.30	99538.00	149.85
74791	133	177	1980	-48	18	29	124	-162	-275	12.30	99539.00	149.77
74813	145	220	1978	-45	5	6	124	-162	-275	12.30	99543.00	149.43
74833	157	247	1965	-45	1	-19	124	-162	-275	12.30	99540.00	149.68
74854	196	226	1969	-55	7	7	124	-162	-275	12.30	99550.00	148.84
74875	213	180	1959	-51	16	20	124	-162	-277	12.30	99543.00	149.43
74896	139	204	1978	-51	15	6	124	-162	-277	12.30	99539.00	149.77
74916	109	243	1962	-50	1	4	124	-162	-277	12.30	99543.00	149.43
74938	140	224	1947	-55	-16	-15	125	-162	-277	12.30	99538.00	149.85
74958	155	158	2014	-44	-29	-33	125	-162	-277	12.30	99543.00	149.43
74980	193	187	2003	-51	-24	8	125	-162	-277	12.30	99541.00	149.60
75000	200	198	1973	-56	-7	39	124	-163	-280	12.30	99531.00	150.45
75021	167	228	1937	-58	2	18	124	-163	-280	12.30	99541.00	149.60
75042	138	186	1958	-46	-4	-20	124	-163	-280	12.30	99545.00	149.26
75063	157	174	1951	-39	-15	-29	123	-163	-281	12.30	99539.00	149.77
75083	231	236	1953	-44	-3	-30	123	-163	-281	12.30	99543.00	149.43
75105	237	257	2000	-49	5	-30	123	-163	-281	12.30	99546.00	149.18
75125	182	186	2000	-54	11	13	122	-161	-276	12.30	99541.00	149.60
75147	172	195	1965	-57	10	20	122	-161	-276	12.30	99530.00	150.53
75167	113	219	1921	-50	2	-12	122	-161	-276	12.30	99545.00	149.26
75188	161	231	1944	-56	-4	-8	123	-162	-274	12.30	99542.00	149.52
75209	228	188	1936	-59	0	-9	123	-162	-274	12.30	99550.00	148.84
75230	215	183	1988	-56	14	-2	123	-162	-274	12.30	99538.00	149.85
75251	166	275	1933	-52	20	18	123	-162	-274	12.30	99540.00	149.68
75272	99	219	1965	-59	22	-184	124	-161	-288	12.30	99537.00	149.94
75292	7	198	1965	-48	19	-582	124	-161	-288	12.30	99545.00	149.26
75314	105	222	1953	-57	-39	-205	124	-161	-288	12.30	99534.00	150.19
75334	231	126	1973	-42	-35	-133	122	-158	-276	12.30	99534.00	150.19
75356	331	201	1950	-35	-5	-76	122	-158	-276	12.30	99547.00	149.10
75376	160	275	1938	-58	20	24	122	-158	-276	12.30	99541.00	149.60
75398	123	245	1955	-77	7	20	123	-159	-280	12.30	99527.00	150.78
75418	63	120	1961	-65	-18	-59	123	-159	-280	12.30	99545.00	149.26
75439	155	173	1973	-44	-41	-51	123	-159	-280	12.30	99538.00	149.85
75460	262	216	1990	-36	-27	-44	119	-157	-280	12.30	99545.00	149.26
75481	318	290	1975	-46	6	-1	119	-157	-280	12.30	99536.00	150.02
75502	219	238	1950	-61	31	-2	119	-157	-280	12.30	99529.00	150.61
75523	76	164	1953	-61	22	13	122	-158	-276	12.30	99539.00	149.77
75543	106	168	1975	-39	0	-12	122	-158	-276	12.30	99542.00	149.52
75565	180	234	1957	-36	-16	-42	122	-158	-276	12.30	99538.00	149.85
75585	243	265	1956	-50	-3	-9	120	-156	-276	12.30	99545.00	149.26
75606	284	247	1961	-68	26	40	120	-156	-276	12.30	99545.00	149.26
75627	179	169	1956	-59	40	47	120	-156	-276	12.30	99542.00	149.52
75648	72	156	1953	-48	24	35	120	-156	-276	12.30	99529.00	150.61
75669	61	225	1970	-41	-5	4	122	-158	-276	12.30	99549.00	148.93
75689	169	271	1956	-48	-24	-38	122	-158	-276	12.30	99534.00	150.19
75710	242	230	1969	-58	-16	-27	122	-158	-276	12.30	99542.00	149.52
75731	247	158	1944	-58	16	14	120	-159	-276	12.30	99533.00	150.28
75752	162	190	1956	-51	19	15	120	-159	-276	12.30	99541.00	149.60
75773	60	216	1950	-43	2	-9	120	-159	-276	12.30	99538.00	149.85
75794	101	211	1942	-45	-29	-36	121	-159	-278	12.30	99542.00	149.52
75814	205	220	1960	-48	-34	-52	121	-159	-278	12.30	99544.00	149.35
75836	260	227	1974	-52	-12	-28	121	-159	-278	12.30	99543.00	149.43
75856	244	210	1963	-51	13	17	121	-159	-281	12.30	99538.00	149.85
75878	156	224	1972	-53	18	26	121	-159	-281	12.30	99536.00	150.02
75898	73	219	1956	-56	2	0	121	-159	-281	12.30	99539.00	149.77
75919	129	204	1960	-51	-18	-18	120	-158	-279	12.20	99529.00	150.61
75940	224	196	1949	-52	-17	-26	120	-158	-279	12.30	99533.00	150.28
75961	277	212	1951	-53	12	3	120	-158	-279	12.30	99534.00	150.19
75982	232	249	1927	-55	36	42	120	-158	-275	12.30	99540.00	149.68
76003	134	210	1954	-55	34	37	120	-158	-275	12.30	99538.00	149.85
76024	86	187	1956	-51	13	10	120	-158	-275	12.30	99536.00	150.02
76045	123	208	1946	-49	-4	-21	120	-158	-275	12.30	99539.00	149.77
76065	212	224	1963	-48	-5	-17	122	-159	-274	12.20	99536.00	150.02
76087	252	234	1955	-51	14	8	122	-159	-274	12.30	99541.00	149.60
76107	199	247	1961	-61	29	21	122	-159	-274	12.30	99536.00	150.02
76128	95	207	1920	-67	16	23	121	-160	-276	12.20	99532.00	150.36
76149	93	170	1961	-54	-9	-6	121	-160	-276	12.20	99531.00	150.45
76170	128	180	1960	-46	-25	-43	121	-160	-276	12.30	99537.00	149.94
76191	199	251	1940	-47	-24	-36	122	-159	-279	12.30	99536.00	150.02
76212	250	233	1970	-58	-9	-3	122	-159	-279	12.20	99543.00	149.43
76232	221	163	1947	-52	12	17	122	-159	-279	12.30	99540.00	149.68
76254	118	172	1954	-38	6	-8	123	-158	-276	12.20	99542.00	149.52
76274	97	257	1962	-44	-13	-20	123	-158	-276	12.20	99541.00	149.60
76296	174	248	1962	-51	-28	-40	123	-158	-276	12.20	99540.00	149.68
76316	256	187	1966	-51	-12	-17	121	-158	-277	12.20	99535.00	150.11
76337	263	213	1945	-46	18	25	121	-158	-277	12.20	99542.00	149.52
76358	194	278	1965	-55	30	35	121	-158	-277	12.20	99538.00	149.85
76379	112	226	1968	-62	19	28	120	-156	-276	12.30	99546.00	149.18
76400	123	169	1961	-59	5	10	120	-156	-276	12.20	99538.00	149.85
76421	194	194	1970	-50	2	-8	120	-156	-276	12.20	99538.00	149.85
76441	228	247	1963	-47	12	1	120	-156	-276	12.20	99537.00	149.94
76463	209	249	1960	-59	27	32	121	-158	-275	12.20	99531.00	150.45
76483	146	201	1946	-63	31	30	121	-158	-275	12.20	99532.00	150.36
76505	103	164	1971	-46	14	9	121	-158	-275	12.20	99535.00	150.11
76525	114	197	1959	-40	-8	-20	122	-158	-277	12.20	99542.00	149.52
76546	172	242	1952	-39	-18	-31	122	-158	-277	12.20	99529.00	150.61
76567	233	252	1971	-50	-7	-23	122	-158	-277	12.20	99540.00	149.68
76588	209	212	1964	-56	3	4	123	-158	-278	12.20	99542.00	149.52
76609	150	189	1950	-47	4	6	123	-158	-278	12.20	99541.00	149.60
76630	84	233	2009	-40	-12	-29	123	-158	-278	12.20	99534.00	150.19
76650	117	246	2009	-52	-29	-42	121	-159	-279	12.20	99533.00	150.28
76672	230	222	2002	-55	-26	-30	121	-159	-279	12.20	99529.00	150.61
76692	276	192	1977	-49	-11	-20	121	-159	-279	12.20	99526.00	150.87
76713	215	225	1987	-45	11	-3	121	-159	-277	12.20	99533.00	150.28
76734	144	257	1961	-59	13	22	121	-159	-277	12.20	99530.00	150.53
76754	140	187	1951	-58	-2	-5	121	-159	-277	12.20	99534.00	150.19
76776	158	150	1956	-44	-9	-28	120	-157	-273	12.20	99536.00	150.02
76796	225	217	1982	-40	0	-2	120	-157	-273	12.20	99533.00	150.28
76818	263	292	1967	-48	17	7	120	-157	-273	12.20	99535.00	150.11
76838	192	244	1954	-67	30	25	120	-157	-273	12.20	99539.00	149.77
76859	132	171	1929	-62	27	32	120	-159	-276	12.20	99536.00	150.02
76880	123	174	1970	-42	15	1	120	-159	-276	12.20	99539.00	149.77
76901	131	232	1968	-37	3	3	120	-159	-276	12.20	99528.00	150.70
76921	207	273	1969	-54	1	7	122	-160	-277	12.20	99531.00	150.45
76943	216	242	1960	-68	12	15	122	-160	-277	12.20	99529.00	150.61
76963	174	161	1946	-57	16	24	122	-160	-277	12.20	99531.00	150.45
76985	120	145	1946	-40	7	22	121	-159	-280	12.20	99528.00	150.70
77005	106	272	1942	-32	-9	-27	121	-159	-280	12.20	99532.00	150.36
77026	151	309	1961	-56	-22	-38	121	-159	-280	12.20	99530.00	150.53
77047	218	197	1958	-65	-22	-27	122	-158	-281	12.20	99534.00	150.19
77068	232	123	1967	-45	-4	-3	122	-158	-281	12.20	99540.00	149.68
77089	179	242	1999	-33	5	2	122	-158	-281	12.20	99534.00	150.19
77110	106	315	1971	-58	-6	-4	120	-159	-274	12.20	99539.00	149.77
77130	147	213	1960	-72	-20	-13	120	-159	-274	12.20	99534.00	150.19
77152	210	105	1981	-46	-16	-30	120	-159	-274	12.20	99529.00	150.61
77172	240	240	1966	-37	-2	-15	120	-159	-274	12.20	99534.00	150.19
77194	208	325	1969	-59	10	3	119	-159	-274	12.20	99527.00	150.78
77214	171	191	1966	-73	12	24	119	-159	-274	12.20	99536.00	150.02
77235	173	88	1970	-49	10	17	119	-159	-274	12.20	99536.00	150.02
77256	153	232	1961	-28	11	-16	119	-158	-275	12.20	99534.00	150.19
77277	152	329	1978	-50	4	-1	119	-158	-275	12.20	99529.00	150.61
77297	222	234	1974	-71	11	15	119	-158	-275	12.20	99532.00	150.36
77319	226	124	1913	-58	22	24	119	-158	-287	12.20	99530.00	150.53
77339	139	216	1949	-34	26	12	119	-158	-287	12.20	99538.00	149.85
77361	109	312	1951	-51	10	6	119	-158	-287	12.20	99530.00	150.53
77381	126	245	1958	-72	-8	-14	122	-159	-280	12.20	99538.00	149.85
77402	175	137	1957	-63	-9	-18	122	-159	-280	12.20	99538.00	149.85
77423	217	166	1982	-39	1	-11	122	-159	-280	12.20	99529.00	150.61
77444	170	279	1975	-45	4	-4	122	-160	-278	12.20	99534.00	150.19
77465	132	253	2028	-69	1	-4	122	-160	-278	12.20	99538.00	149.85
77486	137	167	1971	-64	-13	-10	122	-160	-278	12.20	99538.00	149.85
77506	173	155	1986	-33	-21	-25	121	-157	-273	12.20	99526.00	150.87
77528	198	255	1953	-29	-11	-24	121	-157	-273	12.20	99529.00	150.61
77548	209	321	1981	-55	-4	-2	121	-157	-273	12.20	99536.00	150.02
77570	207	212	2007	-66	7	12	121	-157	-273	12.20	99535.00	150.11
77590	168	125	1949	-54	2	-1	121	-159	-274	12.20	99538.00	149.85
77611	153	190	1974	-35	1	-2	121	-159	-274	12.20	99530.00	150.53
77632	160	298	1957	-43	-1	-2	121	-159	-274	12.20	99529.00	150.61
77652	192	277	1967	-67	-3	-1	121	-159	-274	12.20	99531.00	150.45
77673	218	155	1965	-70	17	16	121	-159	-274	12.20	99543.00	149.43
77694	189	161	1976	-47	19	28	121	-159	-274	12.20	99535.00	150.11
77715	147	253	1981	-44	20	18	120	-161	-281	12.20	99536.00	150.02
77736	124	269	1972	-58	8	-2	120	-161	-281	12.20	99532.00	150.36
77757	171	182	1974	-67	0	-6	120	-161	-281	12.20	99540.00	149.68
77777	210	165	1951	-51	5	-3	122	-159	-279	12.20	99531.00	150.45
77798	187	198	1963	-37	11	3	122	-159	-279	12.20	99532.00	150.36
77819	158	275	1969	-49	10	10	122	-159	-279	12.20	99542.00	149.52
77840	142	247	1972	-59	0	-2	120	-160	-279	12.20	99536.00	150.02
77861	142	156	1940	-56	-10	-20	120	-160	-279	12.20	99534.00	150.19
77882	183	177	1941	-39	-15	-30	120	-160	-279	12.20	99537.00	149.94
77903	217	266	1973	-38	-9	-13	120	-158	-277	12.20	99529.00	150.61
77924	193	264	1954	-64	0	-15	120	-158	-277	12.20	99536.00	150.02
77944	156	169	1980	-67	-3	-3	120	-158	-277	12.20	99541.00	149.60
77966	163	133	1959	-43	-6	-5	120	-158	-277	12.10	99528.00	150.70
77986	161	217	1935	-32	-10	-22	120	-159	-273	12.20	99542.00	149.52
78007	170	291	1958	-51	-6	-13	120	-159	-273	12.20	99541.00	149.60
78028	210	213	1963	-60	-4	2	120	-159	-273	12.20	99539.00	149.77
78049	223	171	1920	-48	12	6	119	-159	-275	12.20	99531.00	150.45
78069	175	225	1948	-41	20	14	119	-159	-275	12.20	99535.00	150.11
78091	138	281	1949	-55	14	7	119	-159	-275	12.10	99530.00	150.53
78111	173	217	1989	-64	2	-4	121	-158	-280	12.10	99530.00	150.53
78133	199	169	1969	-56	6	-4	121	-158	-280	12.20	99541.00	149.60
78153	201	215	1964	-53	18	17	121	-158	-280	12.20	99541.00	149.60
78174	171	248	1972	-58	20	19	122	-159	-278	12.10	99536.00	150.02
78195	132	228	1981	-64	16	14	122	-159	-278	12.10	99534.00	150.19
78216	130	177	1952	-64	1	2	122	-159	-278	12.10	99537.00	149.94
78237	156	171	1946	-44	-2	-8	123	-160	-277	12.10	99539.00	149.77
78258	176	227	1975	-40	-4	-9	123	-160	-277	12.10	99536.00	150.02
78278	172	242	1977	-52	-2	3	123	-160	-277	12.10	99529.00	150.61
78300	175	208	1967	-56	2	0	122	-160	-276	12.10	99533.00	150.28
78320	158	183	1968	-45	-2	-11	122	-160	-276	12.20	99543.00	149.43
78341	149	215	1957	-44	-9	-14	122	-160	-276	12.10	99540.00	149.68
78362	178	251	1953	-42	-16	-21	122	-160	-276	12.10	99539.00	149.77
78383	202	270	1958	-56	-13	-13	122	-161	-272	12.10	99543.00	149.43
78403	191	207	1970	-59	-4	-1	122	-161	-272	12.10	99542.00	149.52
78425	185	190	1952	-54	4	1	122	-161	-272	12.10	99543.00	149.43
78445	150	229	1949	-56	5	-4	120	-159	-283	12.10	99543.00	149.43
78466	146	230	1949	-57	-4	-8	120	-159	-283	12.10	99546.00	149.18
78487	200	199	1971	-58	-3	-10	120	-159	-283	12.10	99545.00	149.26
78508	224	192	1966	-49	6	-6	122	-158	-279	12.10	99533.00	150.28
78528	192	219	1964	-46	15	7	122	-158	-279	12.10	99539.00	149.77
78550	157	222	1958	-49	18	7	122	-158	-279	12.10	99538.00	149.85
78570	139	214	1976	-49	12	4	121	-158	-281	12.10	99539.00	149.77
78592	174	208	1957	-50	3	0	121	-158	-281	12.10	99544.00	149.35
78612	183	215	1962	-50	6	0	121	-158	-281	12.10	99541.00	149.60
78632	183	224	1944	-51	9	8	120	-158	-276	12.10	99532.00	150.36
78654	167	242	1947	-60	13	15	120	-158	-276	12.10	99544.00	149.35
78674	152	225	1943	-58	5	7	120	-158	-276	12.10	99536.00	150.02
78695	136	203	1960	-58	-5	-6	121	-156	-277	12.10	99536.00	150.02
78716	158	207	1964	-52	-10	-12	121	-156	-277	12.10	99539.00	149.77
78737	195	230	1953	-51	-7	-14	121	-156	-277	12.10	99533.00	150.28
78757	183	207	1965	-52	-3	-10	121	-156	-277	12.10	99541.00	149.60
78779	173	200	1983	-51	0	-8	119	-157	-284	12.10	99542.00	149.52
78799	161	196	1965	-43	-3	-11	119	-157	-284	12.10	99547.00	149.10
78820	157	220	1979	-41	-9	-20	119	-157	-284	12.10	99539.00	149.77
78841	166	244	1966	-41	-7	-13	121	-159	-279	12.10	99541.00	149.60
78862	197	218	1968	-49	-2	-6	121	-159	-279	12.10	99543.00	149.43
78883	209	219	1969	-52	4	1	121	-159	-279	12.10	99541.00	149.60
78904	178	219	1969	-51	8	8	121	-158	-281	12.10	99548.00	149.01
78924	164	218	1965	-57	8	5	121	-158	-281	12.10	99546.00	149.18
78946	171	232	1976	-62	4	-2	121	-158	-281	12.10	99542.00	149.52
78966	187	204	1953	-58	5	0	121	-161	-279	12.10	99544.00	149.35
78987	192	199	1979	-56	8	9	121	-161	-279	12.10	99539.00	149.77
79007	205	209	1961	-56	14	16	121	-161	-279	12.10	99541.00	149.60
79029	163	220	1973	-53	14	13	120	-157	-270	12.10	99541.00	149.60
79049	130	207	1954	-50	8	7	120	-157	-270	12.10	99533.00	150.28
79071	162	203	1960	-45	0	-3	120	-157	-270	12.10	99536.00	150.02
79091	188	229	1944	-42	-2	-8	120	-157	-270	12.10	99536.00	150.02
79112	178	246	1958	-50	0	-1	119	-157	-283	12.10	99540.00	149.68
79133	182	221	1974	-52	1	4	119	-157	-283	12.10	99539.00	149.77
79154	159	213	1959	-53	5	-1	119	-157	-283	12.10	99539.00	149.77
79174	144	207	1945	-53	-5	-11	122	-159	-274	12.10	99538.00	149.85
79196	173	226	1975	-51	-10	-19	122	-159	-274	12.10	99539.00	149.77
79216	194	219	1963	-52	-10	-19	122	-159	-274	12.10	99539.00	149.77
79237	208	224	1961	-58	-3	-9	122	-159	-278	12.10	99538.00	149.85
79258	180	222	1964	-57	-1	-5	122	-159	-278	12.10	99541.00	149.60
79279	167	202	1956	-50	2	-4	122	-159	-278	12.10	99544.00	149.35
79299	156	224	1965	-47	-3	-12	120	-159	-281	12.10	99537.00	149.94
79321	172	220	1964	-48	-5	-13	120	-159	-281	12.10	99541.00	149.60
79341	192	219	1957	-46	1	-8	120	-159	-281	12.10	99536.00	150.02
79363	203	213	1968	-47	7	2	120	-159	-286	12.10	99537.00	149.94
79383	178	230	1959	-52	14	13	120	-159	-286	12.10	99540.00	149.68
79404	165	229	1954	-54	12	10	120	-159	-286	12.10	99536.00	150.02
79425	138	204	1962	-53	6	1	120	-158	-276	12.10	99546.00	149.18
79446	157	215	1954	-55	7	-1	120	-158	-276	12.10	99535.00	150.11
79466	188	225	1954	-56	3	2	120	-158	-276	12.10	99534.00	150.19
79488	192	226	1970	-60	10	6	120	-158	-276	12.10	99538.00	149.85
79508	171	209	1973	-60	10	7	121	-159	-271	12.10	99540.00	149.68
79528	141	200	1964	-56	8	4	121	-159	-271	12.10	99542.00	149.52
79550	147	191	1960	-51	-5	-9	121	-159	-271	12.10	99541.00	149.60
79570	146	221	1963	-45	-5	-13	122	-158	-274	12.10	99542.00	149.52
79591	184	210	1948	-46	-6	-12	122	-158	-274	12.10	99533.00	150.28
79612	183	218	1959	-48	-2	-6	122	-158	-274	12.10	99543.00	149.43
79633	173	212	1974	-47	1	-4	122	-159	-281	12.10	99535.00	150.11
79654	149	235	1965	-48	-4	-4	122	-159	-281	12.10	99536.00	150.02
79675	166	232	1966	-50	-9	-10	122	-159	-281	12.10	99536.00	150.02
79695	174	226	1974	-53	-8	-13	121	-159	-280	12.10	99537.00	149.94
79717	200	221	1945	-61	-4	-6	121	-159	-280	12.10	99534.00	150.19
79737	187	222	1962	-55	4	5	121	-159	-280	12.10	99536.00	150.02
79758	161	223	1962	-59	10	6	121	-159	-276	12.10	99542.00	149.52
79779	167	208	1956	-58	8	3	121	-159	-276	12.10	99544.00	149.35
79800	179	211	1976	-50	4	0	121	-159	-276	12.10	99541.00	149.60
79820	184	200	1971	-51	8	0	119	-158	-273	12.10	99536.00	150.02
79842	208	218	1967	-50	12	5	119	-158	-273	12.10	99541.00	149.60
79862	186	226	1958	-50	15	11	119	-158	-273	12.10	99541.00	149.60
79883	158	213	1988	-49	12	9	119	-158	-273	12.10	99540.00	149.68
79904	142	218	1963	-52	6	0	120	-160	-273	12.10	99539.00	149.77
79925	159	218	1951	-48	0	-6	120	-160	-273	12.10	99536.00	150.02
